id,позиция,категория,стоимость,описание,ссылка_на_картинку,category_slug,category_title,brand_slug,brand,model_slug,model,time,badge,page_url
telefony-apple-iphone-17-pro-программный-ремонт-21,Программный ремонт,Телефоны,890 ₽,Apple iPhone 17 Pro: 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17-pro,iPhone 17 Pro,30 мин,,remont/telefony/apple/iphone-17-pro/
telefony-apple-iphone-17-pro-сброс-пароля-22,Сброс пароля,Телефоны,890 ₽,Apple iPhone 17 Pro: 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17-pro,iPhone 17 Pro,30 мин,,remont/telefony/apple/iphone-17-pro/
telefony-apple-iphone-17-pro-ремонт-материнской-платы-23,Ремонт материнской платы,Телефоны,Цена по запросу,Apple iPhone 17 Pro: 90 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17-pro,iPhone 17 Pro,90 мин,,remont/telefony/apple/iphone-17-pro/
telefony-apple-iphone-17-pro-ремонт-face-id-24,Ремонт FACE ID,Телефоны,Цена по запросу,Apple iPhone 17 Pro: 90 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17-pro,iPhone 17 Pro,90 мин,,remont/telefony/apple/iphone-17-pro/
telefony-apple-iphone-17-диагностика-1,Диагностика,Телефоны,Бесплатно,Apple iPhone 17: срок уточняется мастером,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-аккумулятора-2,Замена аккумулятора,Телефоны,1 390 ₽,Apple iPhone 17: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 20 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-стекла-3,Замена стекла,Телефоны,3 590 ₽,Apple iPhone 17: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 20 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-экрана-4,Замена экрана,Телефоны,4 490 ₽,Apple iPhone 17: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 20 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-гидрогелевая-защита-5,Гидрогелевая защита,Телефоны,990 ₽,Apple iPhone 17: от 10 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 10 мин,ХИТ,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-задней-крышки-6,Замена задней крышки,Телефоны,2 990 ₽,Apple iPhone 17: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 20 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-чистка-динамика-микрофонов-от-пыли-7,"Чистка динамика, микрофонов от пыли",Телефоны,590 ₽,Apple iPhone 17: от 10 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 10 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-корпуса-8,Замена корпуса,Телефоны,2 990 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-разъема-зарядки-9,Замена разъема зарядки,Телефоны,1 590 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-динамика-10,Замена динамика,Телефоны,1 390 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-микрофона-11,Замена микрофона,Телефоны,1 590 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-задней-камеры-12,Замена задней камеры,Телефоны,2 190 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-восстановление-после-попадания-влаги-13,Восстановление после попадания влаги,Телефоны,от 4 990 ₽,Apple iPhone 17: от 60 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 60 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-стекла-камеры-14,Замена стекла камеры,Телефоны,1 590 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-обновление-по-15,Обновление ПО,Телефоны,890 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-перенос-данных-16,Перенос данных,Телефоны,890 ₽,Apple iPhone 17: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 20 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-активация-и-настройка-apple-id-17,Активация и настройка Apple ID,Телефоны,690 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-передней-камеры-18,Замена передней камеры,Телефоны,1 490 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-кнопок-громкости-19,Замена кнопок громкости,Телефоны,1 590 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-замена-кнопки-включения-20,Замена кнопки включения,Телефоны,1 590 ₽,Apple iPhone 17: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,от 30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-программный-ремонт-21,Программный ремонт,Телефоны,890 ₽,Apple iPhone 17: 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-сброс-пароля-22,Сброс пароля,Телефоны,890 ₽,Apple iPhone 17: 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,30 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-ремонт-материнской-платы-23,Ремонт материнской платы,Телефоны,Цена по запросу,Apple iPhone 17: 90 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,90 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-17-ремонт-face-id-24,Ремонт FACE ID,Телефоны,Цена по запросу,Apple iPhone 17: 90 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-17,iPhone 17,90 мин,,remont/telefony/apple/iphone-17/
telefony-apple-iphone-16-pro-max-диагностика-1,Диагностика,Телефоны,Бесплатно,Apple iPhone 16 Pro Max: срок уточняется мастером,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-аккумулятора-2,Замена аккумулятора,Телефоны,1 390 ₽,Apple iPhone 16 Pro Max: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 20 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-стекла-3,Замена стекла,Телефоны,3 590 ₽,Apple iPhone 16 Pro Max: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 20 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-экрана-4,Замена экрана,Телефоны,4 490 ₽,Apple iPhone 16 Pro Max: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 20 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-гидрогелевая-защита-5,Гидрогелевая защита,Телефоны,990 ₽,Apple iPhone 16 Pro Max: от 10 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 10 мин,ХИТ,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-задней-крышки-6,Замена задней крышки,Телефоны,2 990 ₽,Apple iPhone 16 Pro Max: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 20 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-чистка-динамика-микрофонов-от-пыли-7,"Чистка динамика, микрофонов от пыли",Телефоны,590 ₽,Apple iPhone 16 Pro Max: от 10 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 10 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-корпуса-8,Замена корпуса,Телефоны,2 990 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-разъема-зарядки-9,Замена разъема зарядки,Телефоны,1 590 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-динамика-10,Замена динамика,Телефоны,1 390 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-микрофона-11,Замена микрофона,Телефоны,1 590 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-задней-камеры-12,Замена задней камеры,Телефоны,2 190 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-восстановление-после-попадания-влаги-13,Восстановление после попадания влаги,Телефоны,от 4 990 ₽,Apple iPhone 16 Pro Max: от 60 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 60 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-стекла-камеры-14,Замена стекла камеры,Телефоны,1 590 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-обновление-по-15,Обновление ПО,Телефоны,890 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-перенос-данных-16,Перенос данных,Телефоны,890 ₽,Apple iPhone 16 Pro Max: от 20 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 20 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-активация-и-настройка-apple-id-17,Активация и настройка Apple ID,Телефоны,690 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
telefony-apple-iphone-16-pro-max-замена-передней-камеры-18,Замена передней камеры,Телефоны,1 490 ₽,Apple iPhone 16 Pro Max: от 30 мин,https://xn--101-eddot8cge.xn--p1ai/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8%20%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.png,telefony,Ремонт телефонов,apple,Apple,iphone-16-pro-max,iPhone 16 Pro Max,от 30 мин,,remont/telefony/apple/iphone-16-pro-max/
